player_id,player,team_id,team,role,day,n_games,actual_dpm,expected_dpm,adjusted_impact
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-02,3,443.39372574,414.47758196,0.16473611
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-03,3,550.19754885,485.46681365,0.36877288
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-05,2,559.64478465,585.97430356,-0.15000003
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-07,2,577.36760788,428.36200415,0.84888925
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-10,2,399.42475460,495.12629654,-0.54521446
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-13,3,494.39704730,530.76421656,-0.20718482
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-17,2,392.99381895,453.41966536,-0.34424780
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-20,2,617.78451655,543.41363457,0.42369307
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-21,3,346.87165959,510.31710574,-0.93115345
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-05-31,3,495.87390913,476.38651300,0.11102026
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-06-02,3,377.03211440,412.74302785,-0.20344611
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-06-09,5,395.00316726,453.34004333,-0.33007687
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-06-13,4,600.28183153,481.16089178,0.67400022
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-06-14,4,321.88874186,420.13489804,-0.55588825
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-09-07,4,505.06891169,463.58139563,0.23796879
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-09-09,4,408.93314475,533.67804170,-0.71552590
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-09-15,3,385.33966897,483.17166074,-0.56115581
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:d356a144644879dabb5f34cd99c886d,Bilibili Gaming,jng,2025-09-21,1,311.52506596,447.10534350,-0.77767670
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-03-28,3,493.34468376,456.44904027,0.20872578
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-05,2,360.33145429,436.00698389,-0.42811108
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-06,3,477.82380362,482.22187703,-0.02488075
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-10,2,233.49608604,464.23907452,-1.30535764
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-12,3,538.49448278,467.00275726,0.40444249
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-13,2,399.60288951,423.41634962,-0.13471734
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-15,2,583.62502836,443.53412929,0.79252126
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-18,3,530.59956413,441.89501193,0.50181878
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-22,2,490.76979395,475.22267748,0.08795304
oe:player:05326a1c42e9c27a1067768c88955e7,Beichuan,oe:team:df80f468a3f9a722df056fe9104f052,ThunderTalk Gaming,jng,2025-04-26,3,415.44734719,458.10051226,-0.24129719
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-03-25,3,543.58129985,706.13061032,-0.65932643
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-03-29,3,555.43976172,722.43438112,-0.67735733
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-04-09,3,917.58676799,725.94201347,0.77734229
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-04-19,2,557.49739312,698.86103983,-0.57339394
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-04-23,2,347.26561115,679.83159364,-1.34894170
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-05-02,3,516.06289080,658.63537423,-0.59678243
oe:player:0be01924125adebc1a95bbb09d0c4d1,Starry,oe:team:f4c4528c6981e104a11ea7548630c23,Oh My God,bot,2025-05-04,3,676.98032240,700.31763312,-0.09768573
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-03-25,3,570.84016018,633.02083878,-0.33008113
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-03-29,3,604.88894114,626.95094135,-0.11711435
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-05,3,623.33316763,570.68397354,0.27948401
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-07,3,647.49782187,591.39254537,0.29783034
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-08,2,742.84482597,626.45315164,0.61785583
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-11,3,667.90321549,585.67776695,0.43648717
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-13,2,994.38959321,640.54707816,1.87834450
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-16,3,734.67395269,676.16519094,0.31058905
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-20,3,566.49613138,586.76044682,-0.10757149
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-23,3,708.88238440,601.73465435,0.56878510
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-04-27,3,787.66935051,617.84270483,0.90151107
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-01,2,802.38842823,683.23174172,0.62797596
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-03,3,690.59163463,718.99230942,-0.14967638
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-04,2,693.65385297,680.96343569,0.06688065
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-08,3,709.92743531,700.50310510,0.04966782
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-11,2,458.73445034,568.81291112,-0.58013217
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-14,2,522.15423517,652.84617432,-0.68876870
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-17,2,472.70985721,520.87222522,-0.25382385
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-18,3,594.96148489,671.05365871,-0.40101867
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-20,2,536.54017420,645.80107728,-0.57582350
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-05-31,4,614.98469752,632.54741471,-0.09255850
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-06-02,3,524.78187800,607.72965692,-0.43714887
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-06-08,5,688.33368112,634.66777924,0.27959744
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-07-19,3,454.64544618,531.94794573,-0.40274327
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-07-20,3,554.48457987,623.45870308,-0.35935272
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-07-23,2,657.37467570,554.42067651,0.53638667
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-07-28,2,465.93045786,532.85479614,-0.34867342
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-07-31,3,606.19556302,636.38070711,-0.15726353
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-03,2,536.02849443,572.29083548,-0.18892550
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-05,3,544.66315941,584.57703299,-0.20794986
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-09,2,519.46248747,614.16608912,-0.49340239
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-13,3,785.32412638,645.62828980,0.72674954
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-16,3,462.04559029,683.12998147,-1.15016298
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-17,2,752.82914140,620.19413917,0.69001646
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-19,2,647.01778768,510.68999662,0.70922772
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-23,3,682.26251391,600.26167910,0.42659875
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-08-26,3,851.07452161,676.94070284,0.90590869
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-09-08,4,709.53725265,589.33277168,0.62534828
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-09-10,4,594.32206287,630.70110259,-0.18925725
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-09-15,5,446.88151599,578.05604770,-0.68241855
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-09-20,4,798.46473954,630.98533024,0.87128999
oe:player:0c74b7f78409a4022a2c4c5a5ca3ee1,369,oe:team:fcec508e780bbd1ad493852640f5b36,Top Esports,top,2025-09-21,5,485.91179413,567.34882128,-0.42366561
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-03-26,3,385.35186619,499.19213272,-0.60431189
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-07,3,462.72645076,493.22475175,-0.16189778
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-10,2,658.63463466,584.96037915,0.39109385
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-12,2,742.66993385,575.00797767,0.89001999
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-13,2,500.76926967,539.15426263,-0.20376364
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-17,3,667.65220874,540.31292969,0.67597031
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-21,3,623.41512207,529.20698064,0.50009633
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-24,3,663.48186778,606.91436583,0.30028403
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-27,3,573.65484568,542.74223637,0.16409710
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-29,3,591.99969250,517.13662681,0.39740456
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-04-30,3,756.38299058,554.23291128,1.06536523
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-02,3,483.18992810,518.55369757,-0.18637307
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-07,2,331.00954608,547.26418397,-1.13969865
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-10,2,556.48242628,585.13054765,-0.15098046
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-11,3,366.67172808,545.01864823,-0.93991854
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-14,2,793.33839988,498.29952574,1.55490494
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-17,2,629.08603593,520.90691051,0.57012235
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-19,2,447.86624511,523.99254034,-0.40119850
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-22,2,469.23845800,502.37635451,-0.17464234
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-05-27,3,686.27915647,554.88129633,0.69248903
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-06-01,5,526.37191890,547.06046954,-0.10903217
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-06-03,4,538.53495294,524.31748861,0.07492845
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-06-07,4,538.14430543,481.25301698,0.29640159
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-07-19,3,450.57521814,591.66495801,-0.73507252
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-07-20,3,480.60347078,502.57624722,-0.11447738
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-07-23,3,683.93420014,579.14703032,0.54593742
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-07-27,3,568.06978052,527.80293265,0.20978884
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-07-31,2,535.36455355,576.26076687,-0.21306781
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-01,2,745.24175676,579.13594460,0.86540536
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-09,2,422.24139674,469.84228817,-0.24799895
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-12,3,681.99374501,573.21248599,0.56674648
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-15,3,621.98103544,601.58731630,0.10609569
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-17,2,494.25878739,557.28938076,-0.32790852
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-18,2,707.85500722,586.46056382,0.63153891
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-23,3,685.63375558,591.98016045,0.48722073
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-27,2,938.85302364,607.30277687,1.72484732
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-08-28,3,559.77116390,553.24901488,0.03393064
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-09-01,3,687.31659486,596.72564293,0.47128772
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-09-08,5,472.91447557,471.49366516,0.00739158
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-09-10,4,574.83975598,486.69887499,0.45854155
oe:player:0d9b0a3b3a93a8f759c9d8ac8eef97c,Breathe,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,top,2025-09-13,4,461.70500667,544.04585159,-0.42836761
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-03-26,3,350.67316408,415.19854826,-0.36503256
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-07,3,369.18074280,456.72922882,-0.49527869
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-10,2,333.73901510,422.74547977,-0.50352676
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-12,2,455.62667877,483.91506524,-0.16003286
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-13,2,265.19000325,405.09721631,-0.79148212
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-17,3,466.25582761,463.58940974,0.01508444
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-21,3,364.93325873,459.08163569,-0.53261555
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-24,3,415.16736407,462.51321830,-0.26784464
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-27,3,517.72366582,441.05755382,0.43371500
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-29,3,546.36268408,470.97299879,0.42649401
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-04-30,3,498.09151266,456.19397067,0.23869151
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-02,3,483.26256865,457.52574455,0.14662343
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-07,2,421.64005169,498.23347809,-0.43635497
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-10,2,364.28874258,386.34563103,-0.12565873
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-11,3,569.03265931,479.26294999,0.51142064
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-14,2,631.26469634,395.72234295,1.34189162
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-17,2,523.08418281,407.09772373,0.66077822
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-19,2,380.65221700,479.27552397,-0.56185984
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-22,2,466.80135553,474.83759310,-0.04578268
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-05-27,3,603.20140018,421.03047657,1.03783304
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-06-01,5,358.25672511,384.74575224,-0.15090876
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-06-03,4,558.12572472,433.95726706,0.70739131
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-06-07,4,443.18628018,446.78493336,-0.02036160
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-07-19,3,284.27026311,455.50701239,-0.96887756
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-07-20,3,417.28392063,431.09272151,-0.07813181
oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Tian,oe:team:606c6ac695907af3823ee6405c58ff1,Weibo Gaming,jng,2025-07-23,3,591.66818912,436.90128264,0.87568927
